candidate_id,candidate_name,state_abbreviation,congressional_district,party,cash_on_hand,disbursements,receipts,ind_support,ind_oppose,party_expenditures
H0FL24197,"LEHTOLA, SAKINAH LEE",FL,24,Democrat,6175,5691,11866,0,0,0
H0FL24205,"SPICER, LAVERN",FL,24,Republican,2657,20889,23547,0,0,0
H0FL26010,"VILARINO, IRINA MS.",FL,26,Republican,0,446090,446090,0,0,0
H0FL26028,"BLANCO, OMAR",FL,26,Republican,45129,133963,179092,53743,0,0
H0FL26036,"GIMENEZ, CARLOS",FL,26,Republican,883117,270967,1154084,19500,0,0
H0FL27026,"FIOL, JUAN E MR.",FL,27,Republican,2354,24282,28060,0,0,0
H0FL27034,"MOLINA, RAYMOND",FL,27,Republican,1429,31156,32585,0,0,0
H0FL27042,"TARRIO, ENRIQUE",FL,27,Republican,0,9551,9526,0,0,0
H0GA01052,"SEIDMAN, BARBARA",GA,1,Democrat,0,0,0,0,0,0
H0GA01060,"MERRITT, DANIEL",GA,1,Republican,705,103414,104119,0,0,0
H0GA01078,"GRIGGS, JOYCE",GA,1,Democrat,14257,56372,78208,0,0,0
H0GA02258,"COLE, DONALD EUGENE",GA,2,Republican,18995,25021,44016,0,0,0
H0GA03074,"ALMONORD, VALBRUN",GA,3,Democrat,13988,8637,11582,0,0,0
H0GA04114,"NIETMANN, ELAINE",GA,4,Democrat,-4921,13483,13036,0,0,0
H0GA04130,"HASTON, WILLIAM",GA,4,Democrat,994,11959,12953,0,0,0
H0GA04148,"CRUZ, JOHSIRA C MRS",GA,4,Republican,-4032,12597,7994,0,0,0
H0GA05251,"MARTIN, BARRINGTON DEON MR II",GA,5,Democrat,7,7884,7891,0,0,0
H0GA05277,"STANTON KING, ANGELA",GA,5,Republican,42128,28172,70300,0,0,0
H0GA06168,"BEACH, BRANDON",GA,6,Republican,0,558132,558132,0,0,0
H0GA06184,"RODDEN, NICOLE",GA,6,Republican,9570,176820,186390,0,0,0
H0GA06192,"GREENE, MARJORIE TAYLOR MRS.",GA,14,Republican,143528,1442668,1586196,125485,44652,0
H0GA06218,"BARTHELEMY, MYKEL LYNN",GA,6,Republican,519,6637,7056,0,0,0
H0GA07125,"HICE, JODY",GA,10,Republican,208344,285320,382047,1641,0,0
H0GA07190,"COLE, MARQUS A.",GA,7,Democrat,0,60718,60718,0,0,0
H0GA07208,"ISLAM, NABILAH AISHAH",GA,7,Democrat,42932,698799,741731,0,0,0
H0GA07216,"EAVES, JOHN H DR.",GA,7,Democrat,54851,102733,145468,0,0,0
H0GA07224,"HOMRICH, LYNNE",GA,7,Republican,8256,943810,952066,0,0,0
H0GA07232,"GONSALVES, MARK",GA,7,Republican,0,495330,495330,0,0,0
H0GA07257,"BULLOCK, BENJAMIN E.",GA,14,Republican,3413,369899,373311,0,0,0
H0GA07265,"LERAH, LEE",GA,7,Republican,0,0,0,0,0,0
H0GA07273,"MCCORMICK, RICHARD DEAN DR.",GA,7,Republican,105743,1044150,1150054,393130,0,0
H0GA07281,"LOPEZ ROMERO, BRENDA",GA,7,Democrat,664,170376,171040,1856,0,0
H0GA07299,"UNTERMAN, RENEE",GA,7,Republican,32535,1036077,1068612,0,435406,0
H0GA07307,"BABBAGE, LISA NOEL",GA,7,Republican,-861,7062,9727,0,0,0
H0GA07315,"TSENG, AMIDA JACQUELINE",GA,7,Republican,0,32614,32614,0,0,0
H0GA07323,"KARINSHAK, ZAHRA S.",GA,7,Democrat,63080,772717,835796,0,0,90
H0GA08099,"SCOTT, JAMES AUSTIN",GA,8,Republican,723281,456463,618801,0,0,0
H0GA08115,"HOLLIDAY, LINDSAY DOZIER DR",GA,8,Democrat,0,5220,7270,0,0,0
H0GA09030,"GRAVES, JOHN THOMAS MR. JR.",GA,14,Republican,2054894,689360,799751,0,0,0
H0GA09162,"WILSON, DAN CAROLL MR.",GA,9,Democrat,395,20329,23132,0,0,0
H0GA09170,"PANDY, DEVIN D MR SR",GA,9,Democrat,-2153,19432,20612,0,0,0
H0GA09204,"TANNER, KEVIN",GA,9,Republican,2002,446737,448739,19089,41696,0
H0GA09212,"WILKINSON, JOHN",GA,9,Republican,0,174743,174743,0,41596,0
H0GA09220,"GURTLER, MATT",GA,9,Republican,83845,575853,659698,1193178,162961,0
H0GA09238,"UNDERWOOD, ETHAN",GA,9,Republican,4881,329269,334150,0,0,0
H0GA09246,"CLYDE, ANDREW",GA,9,Republican,42698,834282,876980,75000,1297712,0
H0GA09261,"STRICKLAND, MARIA D.",GA,9,Republican,-883,33646,33607,0,0,0
H0GA09279,"WEEKS, KELLIE",GA,9,Republican,3894,2826,6720,0,0,0
H0GA10269,"FERGUSON, ANDREW",GA,10,Democrat,0,19902,19902,0,0,0
H0GA11036,"BARRETT, DANA",GA,11,Democrat,121942,106680,228622,0,0,0
H0GA12059,"JOHNSON, ELIZABETH (LIZ)",GA,12,Democrat,3748,21565,25313,0,0,0
H0GA12067,"STEINER, DAN",GA,12,Democrat,-795,16090,15295,0,0,0
H0GA13115,"OWENS, MICHAEL DR",GA,13,Democrat,14529,31001,45530,0,0,0
H0GA13123,"PETERS, JANNQUELL",GA,13,Democrat,-3685,19678,20867,0,0,0
H0GA13131,"HITES, BECKY E",GA,13,Republican,642,29528,30170,0,0,0
H0GA13149,"GONZALES, CAESAR",GA,13,Republican,-95,10549,10385,0,0,0
H0GA14030,"FULLER, CLAYTON",GA,14,Republican,13814,345315,359129,106000,0,0
H0GA14048,"COWAN, JOHN DR.",GA,14,Republican,237299,960761,1198060,0,65307,0
H0GA14071,"COOKE, KEVIN",GA,14,Republican,27781,116893,144674,0,0,0
H0GA14089,"BARGE, JOHN D",GA,14,Republican,338,180388,180726,201372,0,0
H0GA14097,"VAN AUSDAL, KEVIN",GA,14,Democrat,5411,13262,18673,0,0,0
H0GA14105,"HEMBREE, BILL",GA,14,Republican,0,256975,256975,0,0,0
H0GA14113,"LAUGHRIDGE, MATTHEW",GA,14,Republican,435,346397,346832,30320,0,0
H0GA14121,"GUNTHER, ANDREAS (ANDY)",GA,14,Republican,119,14736,14855,0,0,0
H0GU01027,"CASTRO, WILLIAM MENDIOLA",GU,0,Republican,619,17061,17680,0,0,0
H0GU01035,"UNDERWOOD, ROBERT ANACLETUS",GU,0,Democrat,50275,84524,134798,0,0,0
H0HI02155,"KAHELE, KAIALI'I",HI,2,Democrat,307009,633700,940709,400536,0,0
H0HI02213,"AKANA, JOSEPH S",HI,2,Republican,2393,24465,26858,0,0,0
H0HI02254,"NAGAMINE, ROBERT K",HI,2,Republican,2707,5849,8556,0,0,0
H0IA01174,"ARENHOLZ, ASHLEY HINSON",IA,1,Republican,1605282,1123477,2728759,157639,110100,0
H0IA01182,"HANSEN, THOMAS",IA,1,Republican,1519,4148,5647,0,0,0
H0IA02156,"HART, RITA",IA,2,Democrat,1384932,476293,1861225,0,0,67
H0IA02164,"SCHILLING, ROBERT TODD",IA,2,Republican,7591,108757,116727,12500,0,0
H0IA02180,"MILLER-MEEKS, MARIANNETTE JANE",IA,2,Republican,505678,392739,898273,2,234600,0
H0IA02206,"EVERLY, STEVEN R",IA,2,Republican,7882,15086,16417,0,0,0
H0IA03204,"SCHAFER, WILLIAM",IA,3,Republican,-3655,20913,21836,0,0,0
H0IA04129,"RICHARDS, BRET A DR.",IA,4,Republican,979,284411,285390,0,0,0
H0IA04137,"TAYLOR, JEREMY",IA,4,Republican,0,170157,170157,0,0,0
H0IA04145,"FEENSTRA, RANDALL",IA,4,Republican,327736,920380,1248116,401373,0,0
H0IA04152,"REEDER, STEVEN",IA,4,Republican,-6051,102190,90802,0,0,0
H0ID01303,"JONES, NICHOLAS",ID,1,Republican,-3,54700,54697,0,0,0
H0ID01311,"SOTO, RUDY",ID,1,Democrat,38427,81456,119883,0,0,0
H0IL01178,"EMMONS, ROBERT ALEX JR.",IL,1,Democrat,0,0,0,10,0,0
H0IL01186,"GAD, SARAH",IL,1,Democrat,51191,77339,108560,0,0,0
H0IL03091,"MATTHEW, ABRAHAM THOMAS",IL,3,Democrat,17059,66956,84015,0,0,0
H0IL03109,"DARWISH, RUSH MR",IL,3,Democrat,37682,834328,872010,0,0,0
H0IL03117,"FRICILONE, MIKE",IL,3,Republican,6344,43236,49580,0,0,0
H0IL05096,"QUIGLEY, MIKE",IL,5,Democrat,998086,631530,852120,0,0,0
H0IL05351,"BURNS, BRIAN",IL,5,Democrat,-1382,4614,6833,0,0,0
H0IL06052,"SANGUINETTI, EVELYN",IL,6,Republican,0,149008,149008,0,0,0
H0IL06060,"IVES, JEANNE",IL,6,Republican,502638,1120960,1623598,174406,0,0
H0IL06078,"KINZLER, GORDON J",IL,6,Republican,0,176484,176484,0,0,0
H0IL07159,"JENNINGS, TRACY",IL,7,Other,9350,24451,22946,0,0,0
H0IL07167,"COLLINS, KINA ISIS",IL,7,Democrat,15273,75921,111506,0,0,0
H0IL07175,"SCHANBACHER, KRISTINE",IL,7,Democrat,802,437978,438780,11872,0,0
H0IL08033,"MARSHALL, ROBERT",IL,6,Democrat,29400,43630,75030,0,0,0
H0IL08140,"HUSSAIN, INAM DR",IL,8,Democrat,0,55790,55790,0,0,0
H0IL09098,"TARNASIEWICZ-HELDUT, ANDREW",IL,9,Democrat,0,26852,26852,0,0,0
H0IL10351,"MUKHERJEE, VALERIE RAMIREZ",IL,10,Republican,70474,48712,119186,0,0,0
H0IL10377,"BROAD, ADAM",IL,10,Democrat,0,7626,7626,0,0,0
H0IL11052,"KINZINGER, ADAM",IL,16,Republican,1721488,862895,1577919,9000,0,0
H0IL11102,"VENTURA, RACHEL F",IL,11,Democrat,-1350,82612,81262,0,0,0
H0IL11110,"LAIB, RICK",IL,11,Republican,4485,8243,12728,0,0,0
H0IL11128,"BANSAL, KRISHNA K",IL,11,Republican,26949,203344,230293,0,0,0
H0IL12092,"FUNK, JOEL DAVID",IL,12,Democrat,7,80654,80661,0,0,0
H0IL12100,"LENZI, RAYMOND CARL DR.",IL,12,Democrat,9322,75874,83810,0,0,0
H0IL13066,"SMITH, STEFANIE",IL,13,Democrat,202,11568,11770,0,0,0
H0IL14148,"QUIGLEY, MATTHEW MARK MR.",IL,14,Republican,889,13072,13962,0,0,0
H0IL14155,"MALOUF, DANIEL",IL,14,Republican,0,0,0,0,0,0
H0IL14163,"GRADEL, TED",IL,14,Republican,0,1107034,1107034,0,4981,0
H0IL14189,"REZIN, SUE",IL,14,Republican,3462,686262,689724,0,93963,0
H0IL14197,"LAUF, CATALINA",IL,14,Republican,0,355048,355048,16076,70900,0
H0IL14213,"EVANS, JERRY",IL,14,Republican,0,75035,75035,0,0,0
H0IL15129,"MILLER, MARY",IL,15,Republican,93085,372043,465129,1067349,0,0
H0IL15145,"WOLFF, KERRY ALLEN",IL,15,Republican,516,12228,12744,0,0,0
H0IL15186,"DUNCAN, DARREN",IL,15,Republican,2113,312147,314260,0,0,0
H0IL15194,"WEAVER, ERIKA C",IL,15,Democrat,3088,4104,6958,0,0,0
H0IL15202,"ELLINGTON, CHARLES RICHARD DR. JR.",IL,15,Republican,82,16917,16999,0,0,0
H0IL15210,"MORTON, CRAIG",IL,15,Democrat,2385,6715,9100,0,0,0
H0IL16184,"BRZOZOWSKI, DANI",IL,16,Democrat,79694,69164,173617,0,0,0
H0IL17083,"KING, ESTHER JOY",IL,17,Republican,287683,622383,910066,0,0,0
H0IN01135,"MCDERMOTT, THOMAS M JR",IN,1,Democrat,10330,629630,639959,525151,65477,0
H0IN01143,"HARPER, JAMES",IN,1,Democrat,6257,235280,241537,0,0,0
H0IN01150,"MRVAN, FRANK J.",IN,1,Democrat,28694,271612,300306,191037,80000,0
H0IN01168,"REARDON, MARA",IN,1,Democrat,0,309877,309877,418159,0,0
H0IN01184,"HAAKE, SABRINA",IN,1,Democrat,0,294264,294264,0,0,0
H0IN01200,"BOROM, MELISSA",IN,1,Democrat,132,68137,68269,0,0,0
H0IN01218,"SCAIFE, DELANO MICHAEL",IN,1,Republican,13,6793,6805,0,0,0
H0IN01242,"HANDLEY, MONT ANDREW",IN,1,Republican,8267,24913,31747,0,0,0
H0IN01267,"COSTELLO, SCOTT L MR",IN,1,Democrat,1841,9425,10724,0,0,0
H0IN02190,"WALORSKI SWIHART, JACKIE",IN,2,Republican,1109878,727342,1719189,538,0,0
H0IN02232,"MARKS, ELLEN L.",IN,2,Democrat,5549,345800,351349,0,0,0
H0IN03222,"MAGIERA, CHRIS",IN,3,Republican,0,289895,289895,0,0,0
H0IN03230,"COLDIRON, CHIP WINTER MR.",IN,3,Democrat,4393,5270,9580,0,0,0
H0IN05201,"BECKWITH, MICAH",IN,5,Republican,9286,143739,153026,87400,0,0
H0IN05219,"HALE, CHRISTINA",IN,5,Democrat,726339,748963,1475302,0,225443,112
H0IN05227,"JACOBS, ANDREW JAMES JR.",IN,5,Democrat,8120,5239,13359,0,0,0
H0IN05235,"BRAUN, STEVEN J",IN,5,Republican,0,46600,46600,0,0,0
H0IN05243,"MITCHELL, KELLY",IN,5,Republican,2080,350162,352242,0,0,0
H0IN05250,"DIETZEN, CHUCK DR.",IN,5,Republican,1880,313021,314901,0,0,0
H0IN05268,"ABERNATHY, KENT",IN,5,Republican,0,125323,125323,0,0,0
H0IN05276,"HENDERSON, BETH ELAINE",IN,5,Republican,3921,469328,473249,0,57809,0
H0IN05284,"BALES, ANDREW PETER",IN,5,Republican,3870,10471,14897,0,0,0
H0IN05318,"HOOK, MATTHEW CAROLL",IN,5,Republican,0,47272,47272,0,0,0
H0IN05326,"SPARTZ, VICTORIA",IN,5,Republican,169991,1194800,1364791,45486,0,0
H0IN05334,"BRIZZI, CARL JOSEPH",IN,5,Republican,0,188974,188974,0,10265,0
H0IN07256,"SMITH, SUSAN MARIE",IN,7,Republican,16796,15570,32367,0,0,0
H0IN08114,"BUCSHON, LARRY D.",IN,8,Republican,259881,683660,709310,8052,0,0
H0IN08213,"MARSILI, THOMASINA",IN,8,Democrat,10339,25426,35765,0,0,0
H0IN09179,"RUFF, ANDY",IN,9,Democrat,24410,25463,49873,0,0,0
H0IN09195,"POWELL, MARK J. REV",IN,9,Democrat,1477,6300,7778,0,0,0
H0KS01123,"MANN, TRACEY ROBERT",KS,1,Republican,313272,446434,759706,317070,207931,0
H0KS01172,"BARNETT, KALI",KS,1,Democrat,76626,264690,341316,0,0,0
H0KS01198,"CLIFFORD, BILL DR",KS,1,Republican,265392,666940,932333,880791,420944,0
H0KS01214,"DAVIS, CHRISTY",KS,1,Democrat,9796,81125,90921,0,0,0
H0KS01222,"WAYMASTER, TROY",KS,1,Republican,63986,155957,219943,0,0,0
H0KS02170,"HODGSON, ABBIE",KS,2,Democrat,0,76753,76753,0,0,0
H0KS02188,"LATURNER, JAKE",KS,2,Republican,379154,396466,775620,30425,142600,0
H0KS02196,"DE LA ISLA, MICHELLE",KS,2,Democrat,516296,200164,716461,0,0,0
H0KS02212,"TAYLOR, DENNIS R MR.",KS,2,Republican,24694,51761,76456,0,0,0
H0KS03137,"YODER, KEVIN",KS,3,Republican,88255,44062,7244,0,0,0
H0KS03228,"WEIR, SARA HART",KS,3,Republican,322962,401840,724802,0,0,0
H0KS03236,"ADKINS, AMANDA",KS,3,Republican,426842,543193,970035,426890,0,0
H0KS03244,"FOSTER, ADRIENNE",KS,3,Republican,34878,346325,381203,0,0,0
H0KS03251,"BEEHLER, MICHAEL E.",KS,3,Republican,3718,46692,50410,0,0,0
H0KY02095,"PERRY, ROBERT LEE",KY,2,Libertarian,5151,5092,10243,0,0,0
H0KY03259,"PALAZZO, RHONDA RAYE",KY,3,Republican,3006,7632,10638,0,0,0
H0KY03267,"SERRANO, GERARDO",KY,3,Republican,666,53090,53755,0,0,0
H0KY04117,"OWENSBY, ALEXANDRA DR.",KY,4,Democrat,18896,40086,59574,0,0,0
H0KY04125,"FABERT, SHANNON",KY,4,Democrat,2737,32479,35216,0,0,0
H0KY04133,"MCMURTRY, TODD",KY,4,Republican,3592,349322,352914,0,222924,0
H0KY05015,"ROGERS, HAROLD DALLAS",KY,5,Republican,794186,645225,430895,0,0,0
H0KY06104,"BARR, GARLAND ANDY",KY,6,Republican,2182313,866185,2913819,0,0,0
H0KY06179,"HICKS, JOSH",KY,6,Democrat,891976,474260,1366236,0,0,112
H0LA01087,"SCALISE, STEVE MR",LA,1,Republican,8064424,20186897,26465822,737,0,0
H0LA05070,"CHRISTOPHE, SANDRA M.S. MRS.",LA,5,Democrat,-10293,29190,19212,0,0,0
H0LA05104,"ROBINSON, RANDALL SCOTT",LA,5,Republican,36056,103754,139811,0,0,0
H0LA05112,"HARRIS, JOHN LANCE",LA,5,Republican,117732,2054,119786,0,0,0
H0LA05120,"LETLOW, LUKE JOSHUA",LA,5,Republican,502007,70602,572609,0,0,0
H0LA06052,"WILLIAMS, DARTANYON A",LA,6,Democrat,6839,20791,27630,0,0,0
H0MA01073,"CAIN, JOHN",MA,1,Republican,0,11021,11021,0,0,0
H0MA01081,"MORSE, ALEX",MA,1,Democrat,296724,1019930,1316654,778517,1496596,0
H0MA04143,"LECKEY, IHSSANE",MA,4,Democrat,366208,902589,1268797,0,0,0
H0MA04150,"GOLDBERG, DEBORAH",MA,4,Democrat,0,24032,24032,0,0,0
H0MA04168,"GROSSMAN, REBECCA WALKER",MA,4,Democrat,349594,1034297,1383892,8298,0,0
H0MA04176,"KHAZEI, ALAN",MA,4,Democrat,641041,1145892,1786933,547883,318180,0
H0MA04184,"MERMELL, JESSE",MA,4,Democrat,281916,743588,1025504,103669,0,0
H0MA04192,"AUCHINCLOSS, JAKE",MA,4,Democrat,353917,1390300,1744217,969974,551982,0
H0MA04200,"CAVELL, DAVID F",MA,4,Democrat,86603,335551,422154,0,0,0
H0MA04218,"SIGEL, BEN",MA,4,Democrat,54728,253510,308237,0,0,0
H0MA04226,"SHACK, THOMAS G III",MA,4,Democrat,0,12500,11444,0,0,0
H0MA04234,"MATTHEW, NICK",MA,4,Democrat,720,4319,6283,0,0,0
H0MA04242,"ZANNETOS, CHRISTOPHER",MA,4,Democrat,450342,419408,868769,0,0,0
H0MA04259,"HALL, JULIE",MA,4,Republican,20547,24782,45329,0,0,0
H0MA04267,"LINOS, NATALIA",MA,4,Democrat,125661,199534,325195,0,0,0
H0MA05132,"COLARUSSO, CAROLINE",MA,5,Republican,47469,16303,63772,0,0,0
H0MA06098,"BELSITO, JAMIE MARIE ZAHLAWAY",MA,6,Democrat,11961,60401,72363,0,0,0
H0MA06106,"MULCAHY, D.NATHANIEL",MA,6,Democrat,8633,1649,10278,0,0,0
H0MA06114,"PETERSON, LISA",MA,6,Democrat,0,38103,38103,0,0,0
H0MA06130,"MCQUILKEN, ANGUS",MA,6,Democrat,31969,79266,111236,0,0,0
H0MA06148,"MORAN, JOHN PAUL",MA,6,Republican,6132,148469,154601,0,0,0
H0MA07054,"CAMPBELL, RAYLA",MA,7,Republican,14961,11625,26586,0,0,0
H0MA08037,"DAR, MOHAMMAD",MA,8,Democrat,804,191302,192106,0,0,0
H0MA08045,"GOLDSTEIN, ROBBIE",MA,8,Democrat,224636,245369,470005,38150,0,0
H0MA09068,"SYLVIA, MARK",MA,9,Democrat,5436,30425,35861,0,0,0
H0MA10082,"KEATING, WILLIAM RICHARD",MA,9,Democrat,1534604,426092,512150,10,0,0
H0MD01216,"DELGADO, JORGE",MD,1,Republican,11233,97105,108338,0,0,0
H0MD02214,"FAZENBAKER, TIMOTHY",MD,2,Republican,3775,25407,29182,0,0,0
H0MD02222,"MORRIS, GENEVIEVE",MD,2,Republican,0,41783,41783,0,0,0
H0MD02230,"SALLING, JOHNNY RAY MR.",MD,2,Republican,1104,26996,28100,0,0,0
H0MD02248,"SIMPSON, JIM",MD,2,Republican,0,60707,60707,0,0,0
H0MD03212,"BROWN, CAROLE DOMINGUIN",MD,3,Democrat,0,36779,36779,0,0,0
H0MD04145,"BRYANT, SHELIA",MD,4,Democrat,3880,50331,68725,0,0,0
H0MD05183,"WILKES, MCKAYLA",MD,5,Democrat,4092,435133,439224,0,0,0
H0MD05191,"URBINA, BRIANA",MD,5,Democrat,753,15769,16522,0,0,0
H0MD05217,"HAVIS, LEE",MD,5,Republican,1137,7259,8396,0,0,0
H0MD05225,"PALOMBI, CHRISTOPHER",MD,5,Republican,2423,6273,8696,0,0,0
H0MD05258,"SAYERS, DOUGLAS MILLARD",MD,5,Republican,0,6237,6237,0,0,0
H0MD06231,"PARROTT, NEIL CONRAD MR.",MD,6,Republican,125507,95918,158942,0,0,0
H0MD06264,"BERO, MAXWELL A",MD,6,Democrat,1681,4336,6017,0,0,0
H0MD07106,"RABB, SAAFIR",MD,7,Democrat,0,250972,250972,0,0,0
H0MD07122,"CUMMINGS, MAYA ROCKEYMOORE",MD,7,Democrat,0,554819,554819,0,0,0
H0MD07130,"BRANCH, TALMADGE",MD,7,Democrat,212,93078,93540,0,0,0
H0MD07148,"CARTER, JILL P",MD,7,Democrat,41627,14119,54219,0,0,0
H0MD07155,"MATORY, LIZ",MD,7,Republican,3547,14094,12983,0,0,0
H0MD07163,"HIGGINBOTHAM, F MICHAEL",MD,7,Democrat,0,642738,642738,0,0,0
H0MD07171,"HILL, TERRI LYNN",MD,7,Democrat,3368,95441,98809,0,0,0
H0MD07197,"KLACIK, KIMBERLY",MD,7,Republican,55879,241065,296944,0,0,0
H0MD07205,"JALISI, JAY",MD,7,Democrat,55883,62092,117975,0,0,0
H0MD07213,"GRANT, LESLIE E.",MD,7,Democrat,0,18741,18741,0,0,0
H0MD07247,"SPIKES, HARRY",MD,7,Democrat,904,24415,25319,0,0,0
H0MD07387,"IVEY, AMBER",MD,7,Other,9581,30763,40344,0,0,0
H0MD08203,"COLL, GREGORY THOMAS",MD,8,Republican,88,6798,6887,0,0,0
H0ME01119,"ALLEN, JAY THOMAS",ME,1,Republican,10803,33489,42092,0,0,0
H0ME02067,"BRAKEY, ERIC",ME,2,Republican,163389,656338,819727,756976,405988,0
H0ME02075,"BENNETT, ADRIENNE",ME,2,Republican,32693,162492,195185,0,95060,0
H0ME02083,"CRAFTS, DALE",ME,2,Republican,33901,303720,337621,0,0,0
H0MI01203,"RUZZICONI, RYAN",MI,1,Democrat,1508,48040,49548,0,0,0
H0MI01211,"FERGUSON, DANA",MI,1,Democrat,34931,100868,135736,0,0,0
H0MI01229,"O'DELL, LINDA",MI,1,Democrat,0,193771,193771,0,0,0
H0MI02094,"HUIZENGA, WILLIAM P",MI,2,Republican,841001,885030,1548135,21,0,0
H0MI02201,"BERGHOEF, BRYAN",MI,2,Democrat,229389,223117,452506,0,0,0
H0MI03126,"AMASH, JUSTIN",MI,3,Independent,606513,635779,1160489,15,0,0
H0MI03233,"RAFI, EMILY E",MI,3,Republican,0,26586,26586,0,0,0
H0MI03241,"BOOTH, DOUGLAS JAMES",MI,3,Democrat,0,15667,15667,0,0,0
H0MI03266,"NORTON, THOMAS JOHN",MI,3,Republican,1760,33245,35006,11,0,0
H0MI03274,"LOWER, JAMES (JIM) AARON",MI,3,Republican,0,258511,258511,0,0,0
H0MI03282,"COLVIN, NICK",MI,3,Democrat,729,361257,361986,0,0,0
H0MI03290,"AFENDOULIS, LYNN",MI,3,Republican,141985,742027,884012,19559,14891,0
H0MI03308,"MEIJER, PETER MR.",MI,3,Republican,406779,1101189,1507968,180499,75000,0
H0MI03316,"SCHOLTEN, HILLARY",MI,3,Democrat,572034,493990,1066024,10,0,0
H0MI03324,"LANGLOIS, JOEL JOHN",MI,3,Republican,0,463311,463311,0,0,0
H0MI03340,"WILLIS, ANDREW JACKSON",MI,3,Republican,2667,22208,25055,0,0,0
H0MI04108,"FEIG, ANTHONY",MI,4,Democrat,43336,15026,58362,0,0,0
H0MI05121,"LACKIE, EARL PATRICK MR.",MI,5,Republican,-2264,31638,29374,8650,0,0
H0MI05162,"KELLY, TIMOTHY P",MI,5,Republican,6229,18148,24377,21,0,0
H0MI06152,"HOADLEY, JON",MI,6,Democrat,418126,957527,1375653,10,57805,112
H0MI06186,"RICHARDSON, JENNIFER",MI,6,Democrat,7972,66576,74547,0,0,0
H0MI07135,"SMITH, CHRISTOPHER BARTHOLOMEW",MI,7,Democrat,0,18537,18537,0,0,0
H0MI07150,"DRISKELL, GRETCHEN",MI,7,Democrat,478054,356298,834352,0,0,0
H0MI08133,"DETMER, MIKE",MI,8,Republican,7772,30152,37925,9,0,0
H0MI08141,"JUNGE, PAUL",MI,8,Republican,639501,343351,982852,9,0,0
H0MI08158,"LYKE, KRISTINA",MI,8,Republican,8951,21146,30045,9,0,0
H0MI08166,"HOOVER, ALAN THOMAS",MI,8,Republican,0,68030,68030,25054,0,0
H0MI10253,"MIKULA, BRANDON JOSEPH",MI,10,Republican,3791,24628,28419,0,0,0
H0MI10279,"SLOCUM, DOUG",MI,10,Republican,163305,361729,525034,33011,0,0
H0MI10287,"MCCLAIN, LISA",MI,10,Republican,150578,1621547,1772125,126488,1602202,0
H0MI10295,"HERNANDEZ, SHANE",MI,10,Republican,152979,380605,533584,1667401,420132,0
H0MI10303,"SINGH, BISHAM DR.",MI,10,Republican,4822,4848,9671,0,0,0
H0MI11111,"WILLIAMS, WHITTNEY",MI,11,Republican,9614,109023,118637,0,0,0
H0MI11129,"ESSHAKI, ERIC",MI,11,Republican,213749,204620,418369,0,0,0
H0MI11145,"GRECO, CARMELITA",MI,11,Republican,22662,372936,395598,0,0,0
H0MI12168,"RAJPUT, SOLOMON",MI,12,Democrat,39447,76946,116394,0,0,0
H0MI13463,"LEMMO, ALFRED C MR.",MI,13,Republican,76960,577424,654384,0,0,0
H0MI13471,"DUDENHOEFER, DAVID ANTHONY",MI,13,Republican,129275,260013,389288,0,0,0
H0MI14230,"GROSSBARD, GAVRIEL",MI,9,Republican,9289,23598,65878,14,0,0
H0MI14255,"PATRICK, ROBERT VANCE",MI,14,Republican,510,19076,20410,0,0,0
H0MN01045,"HAGEDORN, JAMES",MN,1,Republican,949159,712635,1660703,0,0,0
H0MN01102,"KAEHLER, RALPH",MN,1,Democrat,0,47740,47740,0,0,0
H0MN02118,"OLSON, RICHARD THOMAS",MN,2,Republican,-1753,109794,108041,0,0,0
H0MN02134,"KISTNER, TYLER",MN,2,Republican,487795,599300,1087095,0,0,0
H0MN02142,"BARR, REGINA",MN,2,Republican,0,59698,59698,0,0,0
H0MN02159,"CASHIN, ERIKA MARIE",MN,2,Republican,0,66291,66291,0,0,0
H0MN03124,"QUALLS, KENDALL",MN,3,Republican,536024,329086,865110,0,0,0
H0MN04049,"MCCOLLUM, BETTY",MN,4,Other,160874,672726,727300,0,0,0
H0MN04171,"SANDBECK, DAVID ANDREW",MN,4,Other,800,15300,16181,0,0,0
H0MN04189,"EKBOM, TRAVIS JAMES",MN,4,Republican,0,8154,8154,0,0,0
H0MN04197,"LO, SIA",MN,4,Republican,13336,55369,68705,0,0,0
H0MN05160,"STELLA, DANIELLE",MN,5,Republican,2493,135991,138484,0,0,0
H0MN05178,"JOHNSON, LACY",MN,5,Republican,857758,3413686,4271443,0,0,0
H0MN05186,"KELLEY, CHRIS MR.",MN,5,Other,0,249788,249788,0,0,0
H0MN05210,"MELTON-MEAUX, ANTONE",MN,5,Other,695172,3458708,4153880,0,0,0
H0MN05228,"MASON, JOHN",MN,5,Other,100314,11366,111680,0,0,0
H0MN05251,"AL-AQIDI, DALIA",MN,5,Republican,8678,173743,182421,0,0,0
H0MN06150,"ZAHRADKA, TAWNJA",MN,6,Other,7605,26446,34051,0,0,0
H0MN07083,"NOVAK, JOEL ALLEN",MN,7,Republican,-323,10329,14175,0,0,0
H0MN07091,"FISCHBACH, MICHELLE",MN,7,Republican,345846,663783,1009629,58443,0,0
H0MN07109,"COLLIS, NOEL",MN,7,Republican,0,834146,834146,0,0,0
